Species,Type,leaf_d13C,leaf_D13C,latitude,longitude,author,year
Abarema adenophora,C3,-28.92,20.98216804,-2.5,-60,unpub,NA
Abarema jupunba,C3,-31.095,23.15716804,-2.5,-60,unpub,NA
Abarema piresii,C3,-31.505,23.56716804,-2.5,-60,unpub,NA
Andira micrantha,C3,-30.59,22.65216804,-2.5,-60,unpub,NA
Andira parviflora,C3,-28.5,20.56216804,-2.5,-60,unpub,NA
Aniba canellila,C3,-29.51,21.57216804,-2.5,-60,unpub,NA
Aniba terminalis,C3,-34.46,26.52216804,-2.5,-60,unpub,NA
Aspidosperma excelsum,C3,-30.35666667,22.41883471,-2.5,-60,unpub,NA
Balizia elegans,C3,-30.46,22.52216804,-2.5,-60,unpub,NA
Batesia floribunda,C3,-30.94666667,23.00883471,-2.5,-60,unpub,NA
Bocoa viridiflora,C3,-30.0225,22.08466804,-2.5,-60,unpub,NA
Brosimum rubescens,C3,-29.40666667,21.46883471,-2.5,-60,unpub,NA
Buchenavia sp,C3,-31.15,23.21216804,-2.5,-60,unpub,NA
Byrsonima incarnata,C3,-32.515,24.57716804,-2.5,-60,unpub,NA
Calliandra surinamensis,C3,-31.245,23.30716804,-2.5,-60,unpub,NA
Allantoma integrifolia,C3,-28.52,20.58216804,-2.5,-60,unpub,NA
Caryocar edule,C3,-30.75,22.81216804,-2.5,-60,unpub,NA
Casearia manausensis,C3,-32.54,24.60216804,-2.5,-60,unpub,NA
Casearia pitumba,C3,-33.07,25.13216804,-2.5,-60,unpub,NA
Cassia rubriflora,C3,-31.15,23.21216804,-2.5,-60,unpub,NA
Chamaecrista adiantifolia,C3,-30.15,22.21216804,-2.5,-60,unpub,NA
Chrysophyllum amazonicum,C3,-30.81333333,22.87550137,-2.5,-60,unpub,NA
Chrysophyllum sanguinolentum,C3,-32.21,24.27216804,-2.5,-60,unpub,NA
Couepia canomensis,C3,-33.58,25.64216804,-2.5,-60,unpub,NA
Couepia chrysocalyx,C3,-30.44,22.50216804,-2.5,-60,unpub,NA
Couepia robusta,C3,-32.69,24.75216804,-2.5,-60,unpub,NA
Dicorynia paraensis,C3,-30.59,22.65216804,-2.5,-60,unpub,NA
Dimorphandra parviflora,C3,-33.22,25.28216804,-2.5,-60,unpub,NA
Dipteryx magnifica,C3,-30.03,22.09216804,-2.5,-60,unpub,NA
Dipteryx odorata,C3,-29.585,21.64716804,-2.5,-60,unpub,NA
Duroia fusifera,C3,-35.17,27.23216804,-2.5,-60,unpub,NA
Duroia macrophylla,C3,-31.9,23.96216804,-2.5,-60,unpub,NA
Ecclinusa guianensis,C3,-31.756,23.81816804,-2.5,-60,unpub,NA
Elizabetha speciosa,C3,-31.17,23.23216804,-2.5,-60,unpub,NA
Eperua duckeana,C3,-30.51,22.57216804,-2.5,-60,unpub,NA
Eperua glabriflora,C3,-30.13111111,22.19327915,-2.5,-60,unpub,NA
Erisma sp,C3,-31.84,23.90216804,-2.5,-60,unpub,NA
Eschweilera coriacea,C3,-30.92,22.98216804,-2.5,-60,unpub,NA
Eschweilera coriacea,C3,-33.17,25.23216804,-2.5,-60,unpub,NA
Eschweilera sp,C3,-33.64,25.70216804,-2.5,-60,unpub,NA
Eschweilera truncata,C3,-33.47,25.53216804,-2.5,-60,unpub,NA
Eschweilera wachenheimii,C3,-31.792,23.85416804,-2.5,-60,unpub,NA
Eugenia sp,C3,-31.16,23.22216804,-2.5,-60,unpub,NA
Fusaea longifolia,C3,-33.3125,25.37466804,-2.5,-60,unpub,NA
Guarea trunciflora,C3,-32.105,24.16716804,-2.5,-60,unpub,NA
Guatteria decurrens,C3,-33.57,25.63216804,-2.5,-60,unpub,NA
Guatteria sp,C3,-35.165,27.22716804,-2.5,-60,unpub,NA
Gustavia elliptica,C3,-30.18,22.24216804,-2.5,-60,unpub,NA
Gustavia hexapetala,C3,-31.2225,23.28466804,-2.5,-60,unpub,NA
Henriquezia verticillata,C3,-29.32,21.38216804,-2.5,-60,unpub,NA
Hevea guianensis,C3,-30.35142857,22.41359661,-2.5,-60,unpub,NA
Hymenolobium excelsum,C3,-29.95,22.01216804,-2.5,-60,unpub,NA
Inga alba,C3,-30.665,22.72716804,-2.5,-60,unpub,NA
Inga cordatoalata,C3,-31.59,23.65216804,-2.5,-60,unpub,NA
Inga panurensis,C3,-31.5,23.56216804,-2.5,-60,unpub,NA
Inga paraensis,C3,-31.8325,23.89466804,-2.5,-60,unpub,NA
Inga pezizifera,C3,-32.605,24.66716804,-2.5,-60,unpub,NA
Inga sp,C3,-33.04,25.10216804,-2.5,-60,unpub,NA
Inga splendens,C3,-30.07,22.13216804,-2.5,-60,unpub,NA
Inga stipularis,C3,-30.84,22.90216804,-2.5,-60,unpub,NA
Inga umbratica,C3,-30.03,22.09216804,-2.5,-60,unpub,NA
Jacaranda copaia,C3,-31.555,23.61716804,-2.5,-60,unpub,NA
Lecythis prancei,C3,-31.822,23.88416804,-2.5,-60,unpub,NA
Licania caudata,C3,-31.19,23.25216804,-2.5,-60,unpub,NA
Licania divaricata,C3,-32.79,24.85216804,-2.5,-60,unpub,NA
Licania laxiflora,C3,-32.79,24.85216804,-2.5,-60,unpub,NA
Licania oblongifolia,C3,-30.24,22.30216804,-2.5,-60,unpub,NA
Licania reticulata,C3,-32.61,24.67216804,-2.5,-60,unpub,NA
Licania sp,C3,-33.285,25.34716804,-2.5,-60,unpub,NA
Licaria guianensis,C3,-33.255,25.31716804,-2.5,-60,unpub,NA
Machaerium multifoliolatum,C3,-30.12,22.18216804,-2.5,-60,unpub,NA
Macrolobium limbatum,C3,-31.9,23.96216804,-2.5,-60,unpub,NA
Macrolobium prancei,C3,-32.76,24.82216804,-2.5,-60,unpub,NA
Macrolobium sp,C3,-34.65,26.71216804,-2.5,-60,unpub,NA
Macrolobium parvifolium,C3,-29.67,21.73216804,-2.5,-60,unpub,NA
Maquira guianensis,C3,-30.82,22.88216804,-2.5,-60,unpub,NA
Maquira sclerophylla,C3,-29.51,21.57216804,-2.5,-60,unpub,NA
Micrandra minor,C3,-30.42,22.48216804,-2.5,-60,unpub,NA
Micrandropsis scleroxylon,C3,-31.744,23.80616804,-2.5,-60,unpub,NA
Micropholis guyanensis,C3,-31.66,23.72216804,-2.5,-60,unpub,NA
Micropholis sp,C3,-29.53,21.59216804,-2.5,-60,unpub,NA
Micropholis williamii,C3,-31.59,23.65216804,-2.5,-60,unpub,NA
Minquartia guianensis,C3,-32.3275,24.38966804,-2.5,-60,unpub,NA
Ocotea amazonica,C3,-34.84,26.90216804,-2.5,-60,unpub,NA
Ocotea percurrens,C3,-34.24,26.30216804,-2.5,-60,unpub,NA
Ocotea sp1,C3,-35.695,27.75716804,-2.5,-60,unpub,NA
Ocotea subterminalis,C3,-32.7,24.76216804,-2.5,-60,unpub,NA
Ormosia grossa,C3,-30.83333333,22.89550137,-2.5,-60,unpub,NA
Ormosia paraensis,C3,-29.88,21.94216804,-2.5,-60,unpub,NA
Parkia igneiflora,C3,-31.35,23.41216804,-2.5,-60,unpub,NA
Parkia multijuga,C3,-30.98,23.04216804,-2.5,-60,unpub,NA
Parkia nitida,C3,-31.95,24.01216804,-2.5,-60,unpub,NA
Parkia panurensis,C3,-32.735,24.79716804,-2.5,-60,unpub,NA
Parkia pendula,C3,-31.37,23.43216804,-2.5,-60,unpub,NA
Parkia sp,C3,-30.27,22.33216804,-2.5,-60,unpub,NA
Peltogyne excelsa,C3,-29.9125,21.97466804,-2.5,-60,unpub,NA
Peridiscus lucidus,C3,-30.56,22.62216804,-2.5,-60,unpub,NA
Platymiscium trinitatis,C3,-28.765,20.82716804,-2.5,-60,unpub,NA
Pouteria cuspidata,C3,-31.38,23.44216804,-2.5,-60,unpub,NA
Pouteria guianensis,C3,-33.33,25.39216804,-2.5,-60,unpub,NA
Pouteria laurifolia,C3,-29.73,21.79216804,-2.5,-60,unpub,NA
Pouteria virescens,C3,-33.2,25.26216804,-2.5,-60,unpub,NA
Protium apiculatum,C3,-30.84,22.90216804,-2.5,-60,unpub,NA
Protium aracouchini,C3,-30.08,22.14216804,-2.5,-60,unpub,NA
Protium ferrugineum,C3,-30.96,23.02216804,-2.5,-60,unpub,NA
Protium giganteum,C3,-30.21,22.27216804,-2.5,-60,unpub,NA
Protium nitidifolium,C3,-31.19,23.25216804,-2.5,-60,unpub,NA
Protium opacum,C3,-32.58,24.64216804,-2.5,-60,unpub,NA
Protium spruceanum,C3,-30.97,23.03216804,-2.5,-60,unpub,NA
Pterocarpus officinalis,C3,-30.97,23.03216804,-2.5,-60,unpub,NA
Pterocarpus rohrii,C3,-28.355,20.41716804,-2.5,-60,unpub,NA
Qualea paraensis,C3,-30.4725,22.53466804,-2.5,-60,unpub,NA
Richeria dressleri,C3,-29.18,21.24216804,-2.5,-60,unpub,NA
Rinorea guianensis,C3,-31.03,23.09216804,-2.5,-60,unpub,NA
Sclerolobium chrysophyllum,C3,-31.52,23.58216804,-2.5,-60,unpub,NA
Sclerolobium guianense,C3,-30.05,22.11216804,-2.5,-60,unpub,NA
Sclerolobium melanocarpum,C3,-31.91,23.97216804,-2.5,-60,unpub,NA
Sclerolobium micropetalum,C3,-31.195,23.25716804,-2.5,-60,unpub,NA
Scleronema micranthum,C3,-31.34125,23.40341804,-2.5,-60,unpub,NA
Sloanea floribunda,C3,-31.72,23.78216804,-2.5,-60,unpub,NA
Sloanea guianensis,C3,-33.19,25.25216804,-2.5,-60,unpub,NA
Sterculia excelsa,C3,-30.3,22.36216804,-2.5,-60,unpub,NA
Stryphnodendron paniculatum,C3,-30.44,22.50216804,-2.5,-60,unpub,NA
Swartzia corrugata,C3,-30.65,22.71216804,-2.5,-60,unpub,NA
Swartzia cuspidata,C3,-32.09,24.15216804,-2.5,-60,unpub,NA
Swartzia longistipitata,C3,-31.19333333,23.25550137,-2.5,-60,unpub,NA
Swartzia panacoco,C3,-29.64,21.70216804,-2.5,-60,unpub,NA
Swartzia polyphylla,C3,-33.27,25.33216804,-2.5,-60,unpub,NA
Swartzia recurva,C3,-29.51,21.57216804,-2.5,-60,unpub,NA
Swartzia reticulata,C3,-30.16,22.22216804,-2.5,-60,unpub,NA
Swartzia schomburgkii,C3,-30.21333333,22.27550137,-2.5,-60,unpub,NA
Swartzia tomentifera,C3,-30.0925,22.15466804,-2.5,-60,unpub,NA
Swartzia ulei,C3,-30.52,22.58216804,-2.5,-60,unpub,NA
Tachigali myrmecophila,C3,-30.17,22.23216804,-2.5,-60,unpub,NA
Tachigali paniculata,C3,-34.365,26.42716804,-2.5,-60,unpub,NA
Tachigali venusta,C3,-30.3275,22.38966804,-2.5,-60,unpub,NA
Taralea oppositifolia,C3,-31.14,23.20216804,-2.5,-60,unpub,NA
Vatairea paraensis,C3,-30.8,22.86216804,-2.5,-60,unpub,NA
Virola calophylla,C3,-32.45666667,24.51883471,-2.5,-60,unpub,NA
Virola pavonis,C3,-31.76,23.82216804,-2.5,-60,unpub,NA
Virola theiodora,C3,-32.82,24.88216804,-2.5,-60,unpub,NA
Vitex sprucei,C3,-31.03,23.09216804,-2.5,-60,unpub,NA
Zygia racemosa,C3,-31.225,23.28716804,-2.5,-60,unpub,NA
Zygia dinizii,C3,-31.86333333,23.92550137,-2.5,-60,unpub,NA
Couepia paraensis,C3,-32.43,24.49983037,2,-65,unpub,NA
Diospyros guianensis,C3,-32.19,24.25983037,2,-65,unpub,NA
Licania sp,C3,-33.75,25.81983037,2,-65,unpub,NA
Oxandra polyantha,C3,-32.845,24.91483037,2,-65,unpub,NA
Sacoglottis sp,C3,-32.92,24.98983037,2,-65,unpub,NA
Swartzia sp,C3,-29.85,21.91983037,2,-65,unpub,NA
Virola elongata,C3,-34.96,27.02983037,2,-65,unpub,NA
Archidendron kanisii,C3,-32.8163,24.86160913,-16.133,145.433,unpub,NA
Gardenia actinocarpa,C3,-33.33,25.37530913,-16.133,145.433,unpub,NA
Xanthostemon chrysanthus,C3,-32.27,24.31530913,-16.133,145.433,unpub,NA
Xanthostemon formosus,C3,-32.89,24.93530913,-16.133,145.433,unpub,NA
Archidendron whitei,C3,-33.7595,25.80382467,-17.283,145.633,unpub,NA
Gardenia actinocarpa,C3,-33.3917,25.43700913,-16.133,145.433,unpub,NA
Gardenia ovularis,C3,-32.54,24.58530913,-16.133,145.433,unpub,NA
Gardenia ovularis,C3,-32.5842,24.62953836,-16.1,145.433,unpub,NA
Xanthostemon formosus,C3,-32.3271,24.37237907,-16.167,145.4,unpub,NA
Xanthostemon chrysanthus,C3,-32.9224,24.96770913,-16.133,145.433,unpub,NA
Chrysophyllum auratum,C3,-32.08,24.14311792,-1.908,-55.519,unpub,NA
Laetia crynbulosa,C3,-30.12,22.18311792,-1.908,-55.519,unpub,NA
Dacrydium cupressinum,C3,-31.5,23.49198775,-43.2,170.3,unpub,NA
Metrosideros umbellata,C3,-27.7,19.69198775,-43.2,170.3,unpub,NA
Quintinia acutifolia,C3,-31.4,23.39198775,-43.2,170.3,unpub,NA
Leiospermum racemosum,C3,-32.7,24.69198775,-43.2,170.3,unpub,NA
Adelobotrys scandens,C3,-35.21,27.27654068,0.14,-66.46,unpub,NA
Amphirrhox longifolia,C3,-32.92,24.98654068,0.14,-66.46,unpub,NA
Brosimum rubescens,C3,-33.105,25.17154068,0.14,-66.46,unpub,NA
Calliandra surinamensis,C3,-32.97,25.03654068,0.14,-66.46,unpub,NA
Casearia sp,C3,-37.83,29.89654068,0.14,-66.46,unpub,NA
Clavija sp,C3,-33.27,25.33654068,0.14,-66.46,unpub,NA
Conceveiba guianensis,C3,-34.44333333,26.50987401,0.14,-66.46,unpub,NA
Copaifera multijuga,C3,-33.41,25.47654068,0.14,-66.46,unpub,NA
Cordia nodosa,C3,-34.88,26.94654068,0.14,-66.46,unpub,NA
Dioclea megacarpa,C3,-31.88,23.94654068,0.14,-66.46,unpub,NA
Duguetia riparia,C3,-34.06,26.12654068,0.14,-66.46,unpub,NA
Duguetia trunciflora,C3,-34.49,26.55654068,0.14,-66.46,unpub,NA
Hildegardia sp.,C3,-29.98,22.04654068,0.14,-66.46,unpub,NA
Eschweilera coriacea,C3,-32.985,25.05154068,0.14,-66.46,unpub,NA
Eschweilera ovalifolia,C3,-33.84666667,25.91320735,0.14,-66.46,unpub,NA
Eschweilera truncata,C3,-33.31,25.37654068,0.14,-66.46,unpub,NA
Eschweilera sp,C3,-33.78666667,25.85320735,0.14,-66.46,unpub,NA
Guatteria citriodora,C3,-34.1,26.16654068,0.14,-66.46,unpub,NA
Guatteria megalophylla,C3,-35,27.06654068,0.14,-66.46,unpub,NA
Guatteria olivacea,C3,-33.8,25.86654068,0.14,-66.46,unpub,NA
Helianthostylis sprucei,C3,-32.985,25.05154068,0.14,-66.46,unpub,NA
Hevea guianensis,C3,-33.07,25.13654068,0.14,-66.46,unpub,NA
Inga cordatoalata,C3,-33.85,25.91654068,0.14,-66.46,unpub,NA
Iryanthera elliptica,C3,-33.82,25.88654068,0.14,-66.46,unpub,NA
Iryanthera juruensis,C3,-34.22666667,26.29320735,0.14,-66.46,unpub,NA
Licania longistyla,C3,-31.75,23.81654068,0.14,-66.46,unpub,NA
Macrolobium acaciifolium,C3,-32.305,24.37154068,0.14,-66.46,unpub,NA
Macrolobium sp,C3,-34.1475,26.21404068,0.14,-66.46,unpub,NA
Micrandra minor,C3,-31.87,23.93654068,0.14,-66.46,unpub,NA
Neea oppositifolia,C3,-33.89,25.95654068,0.14,-66.46,unpub,NA
Ocotea cinerea,C3,-35.19,27.25654068,0.14,-66.46,unpub,NA
Ocotea cujumary,C3,-33.83,25.89654068,0.14,-66.46,unpub,NA
Philodendron linnaei,C3,-33.745,25.81154068,0.14,-66.46,unpub,NA
Philodendron sp,C3,-34.48333333,26.54987401,0.14,-66.46,unpub,NA
Polybotrya osmundacea,C3,-34.44,26.50654068,0.14,-66.46,unpub,NA
Protium hebetatum,C3,-34.564,26.63054068,0.14,-66.46,unpub,NA
Protium sp,C3,-35.02,27.08654068,0.14,-66.46,unpub,NA
Protium unifoliolatum,C3,-33.65,25.71654068,0.14,-66.46,unpub,NA
Quararibea ochrocalyx,C3,-35.21,27.27654068,0.14,-66.46,unpub,NA
Rinorea macrocarpa,C3,-32.805,24.87154068,0.14,-66.46,unpub,NA
Roucheria columbiana,C3,-34.39,26.45654068,0.14,-66.46,unpub,NA
Ruprechtia sp,C3,-32.895,24.96154068,0.14,-66.46,unpub,NA
Sclerolobium chrysophyllum,C3,-31.18,23.24654068,0.14,-66.46,unpub,NA
Scleronema micranthum,C3,-34.38,26.44654068,0.14,-66.46,unpub,NA
Simaba polyphylla,C3,-34.3,26.36654068,0.14,-66.46,unpub,NA
Sloanea pubescens,C3,-32.84,24.90654068,0.14,-66.46,unpub,NA
Swartzia arborescens,C3,-34.36,26.42654068,0.14,-66.46,unpub,NA
Swartzia corrugata,C3,-33.12,25.18654068,0.14,-66.46,unpub,NA
Swartzia cuspidata,C3,-32.9,24.96654068,0.14,-66.46,unpub,NA
Talisia cupularis,C3,-35.41,27.47654068,0.14,-66.46,unpub,NA
Tapirira guianensis,C3,-32.1,24.16654068,0.14,-66.46,unpub,NA
Taralea oppositifolia,C3,-33.12,25.18654068,0.14,-66.46,unpub,NA
Unonopsis stipitata,C3,-33.855,25.92154068,0.14,-66.46,unpub,NA
Vantanea sp,C3,-32.62,24.68654068,0.14,-66.46,unpub,NA
Virola caducifolia,C3,-34.44,26.50654068,0.14,-66.46,unpub,NA
Zygia racemosa,C3,-33.77,25.83654068,0.14,-66.46,unpub,NA
Zygia sp,C3,-32.34,24.40654068,0.14,-66.46,unpub,NA
Fraxinus angustifolia,C3,-25.359,17.40034662,36.9,-6.2,unpub,NA
Populus alba,C3,-28.127,20.16834662,36.9,-6.2,unpub,NA
Salix atrocinerea,C3,-28.097,20.13834662,36.9,-6.2,unpub,NA
Abuta grandifolia,C3,-32.29,24.34362366,-8.45,-63.23,unpub,NA
Amphirrhox longifolia,C3,-31.61,23.66362366,-8.45,-63.23,unpub,NA
Andira parviflora,C3,-33.2,25.25362366,-8.45,-63.23,unpub,NA
Apuleia molaris,C3,-27.78,19.83362366,-8.45,-63.23,unpub,NA
Aspidosperma sp,C3,-31.28,23.33362366,-8.45,-63.23,unpub,NA
Astronium fraxinifolium,C3,-31.1,23.15362366,-8.45,-63.23,unpub,NA
Bauhinia forficata,C3,-33.86,25.91362366,-8.45,-63.23,unpub,NA
Bauhinia sp,C3,-30.22,22.27362366,-8.45,-63.23,unpub,NA
Bocageopsis sp,C3,-33.75,25.80362366,-8.45,-63.23,unpub,NA
Bombacopsis sp,C3,-28.11,20.16362366,-8.45,-63.23,unpub,NA
Brosimum guianense,C3,-31.102,23.15562366,-8.45,-63.23,unpub,NA
Brosimum mollis,C3,-31.7,23.75362366,-8.45,-63.23,unpub,NA
Brosimum rubescens,C3,-33.18,25.23362366,-8.45,-63.23,unpub,NA
Calophyllum sp,C3,-34.39,26.44362366,-8.45,-63.23,unpub,NA
Castilla ulei,C3,-27.115,19.16862366,-8.45,-63.23,unpub,NA
Cecropia sp,C3,-34.64,26.69362366,-8.45,-63.23,unpub,NA
Clarisia racemosa,C3,-31.79,23.84362366,-8.45,-63.23,unpub,NA
Clarisia sp,C3,-29.75,21.80362366,-8.45,-63.23,unpub,NA
Copaifera multijuga,C3,-28.56,20.61362366,-8.45,-63.23,unpub,NA
Copaifera sp,C3,-29.99,22.04362366,-8.45,-63.23,unpub,NA
Cordia sprucei,C3,-32.62,24.67362366,-8.45,-63.23,unpub,NA
Cordia ucayaliensis,C3,-32.15,24.20362366,-8.45,-63.23,unpub,NA
Couratari sp,C3,-30.22,22.27362366,-8.45,-63.23,unpub,NA
Crepidospermum goudotianum,C3,-33.59,25.64362366,-8.45,-63.23,unpub,NA
Dacryodes sclerophylla,C3,-30.55,22.60362366,-8.45,-63.23,unpub,NA
Dacryodes sp,C3,-32.03,24.08362366,-8.45,-63.23,unpub,NA
Diospyros subrotata,C3,-31.9,23.95362366,-8.45,-63.23,unpub,NA
Dodecastigma integrifolium,C3,-32.205,24.25862366,-8.45,-63.23,unpub,NA
Duguetia sp,C3,-33.64,25.69362366,-8.45,-63.23,unpub,NA
Endopleura uchi,C3,-31.69,23.74362366,-8.45,-63.23,unpub,NA
Eschweilera andina,C3,-32.23,24.28362366,-8.45,-63.23,unpub,NA
Lecythis chartacea,C3,-30.3,22.35362366,-8.45,-63.23,unpub,NA
Eschweilera coriacea,C3,-30.355,22.40862366,-8.45,-63.23,unpub,NA
Eschweilera sp,C3,-32.3,24.35362366,-8.45,-63.23,unpub,NA
Ruagea pubescens,C3,-32.27,24.32362366,-8.45,-63.23,unpub,NA
Guatteria megalophylla,C3,-35.25,27.30362366,-8.45,-63.23,unpub,NA
Guatteria poeppigiana,C3,-31.61,23.66362366,-8.45,-63.23,unpub,NA
Heisteria spruceana,C3,-31.92,23.97362366,-8.45,-63.23,unpub,NA
Helicostylis tomentosa,C3,-29.7,21.75362366,-8.45,-63.23,unpub,NA
Hevea brasiliensis,C3,-29.35333333,21.40695699,-8.45,-63.23,unpub,NA
Iryanthera hostmannii,C3,-32.14,24.19362366,-8.45,-63.23,unpub,NA
Iryanthera sp,C3,-32.37,24.42362366,-8.45,-63.23,unpub,NA
Iryanthera hostmannii,C3,-33.78,25.83362366,-8.45,-63.23,unpub,NA
Lecythis sp,C3,-31.51,23.56362366,-8.45,-63.23,unpub,NA
Leonia cf.,C3,-32.355,24.40862366,-8.45,-63.23,unpub,NA
Licania hispida,C3,-33,25.05362366,-8.45,-63.23,unpub,NA
Licania lata,C3,-33.36,25.41362366,-8.45,-63.23,unpub,NA
Licania latifolia,C3,-33.44,25.49362366,-8.45,-63.23,unpub,NA
Licania micrantha,C3,-33.71,25.76362366,-8.45,-63.23,unpub,NA
Licaria sp,C3,-34.035,26.08862366,-8.45,-63.23,unpub,NA
Lindackeria paludosa,C3,-32.36,24.41362366,-8.45,-63.23,unpub,NA
Malouetia tamaquarina,C3,-34.26,26.31362366,-8.45,-63.23,unpub,NA
Maquira calophylla,C3,-32.5,24.55362366,-8.45,-63.23,unpub,NA
Maquira guianensis,C3,-31.815,23.86862366,-8.45,-63.23,unpub,NA
Maquira sclerophylla,C3,-30.82,22.87362366,-8.45,-63.23,unpub,NA
Martiodendron sp,C3,-27.7,19.75362366,-8.45,-63.23,unpub,NA
Metrodorea flavida,C3,-32.62166667,24.67529033,-8.45,-63.23,unpub,NA
Miconia crassinervia,C3,-31.02,23.07362366,-8.45,-63.23,unpub,NA
Micropholis sp,C3,-31.68,23.73362366,-8.45,-63.23,unpub,NA
Micropholis venulosa,C3,-32.08,24.13362366,-8.45,-63.23,unpub,NA
Minquartia guianensis,C3,-32.48,24.53362366,-8.45,-63.23,unpub,NA
Mouriri sp,C3,-29.38,21.43362366,-8.45,-63.23,unpub,NA
Naucleopsis glabra,C3,-30.54,22.59362366,-8.45,-63.23,unpub,NA
Naucleopsis imitans,C3,-32.71,24.76362366,-8.45,-63.23,unpub,NA
Naucleopsis sp,C3,-29.9,21.95362366,-8.45,-63.23,unpub,NA
Naucleopsis trenstroemiifolia,C3,-30.2,22.25362366,-8.45,-63.23,unpub,NA
Neea altissima,C3,-31.65,23.70362366,-8.45,-63.23,unpub,NA
Neea sp,C3,-32.62,24.67362366,-8.45,-63.23,unpub,NA
Ocotea sp2,C3,-31.89,23.94362366,-8.45,-63.23,unpub,NA
Onychopetalum periquino,C3,-32.39,24.44362366,-8.45,-63.23,unpub,NA
Ormosia sp,C3,-28.98,21.03362366,-8.45,-63.23,unpub,NA
Oxandra xylopioides,C3,-32.49666667,24.55029033,-8.45,-63.23,unpub,NA
Parkia nitida,C3,-31.52666667,23.58029033,-8.45,-63.23,unpub,NA
Paypayrola guianensis,C3,-33.65,25.70362366,-8.45,-63.23,unpub,NA
Peltogyne heterophylla,C3,-29.66333333,21.71695699,-8.45,-63.23,unpub,NA
Peltogyne prancei,C3,-28.69,20.74362366,-8.45,-63.23,unpub,NA
Zygia cauliflora,C3,-34.37,26.42362366,-8.45,-63.23,unpub,NA
Pithecellobium racemosum,C3,-29.17,21.22362366,-8.45,-63.23,unpub,NA
Acosmium cardenasii,C3,-29.58,21.63362366,-8.45,-63.23,unpub,NA
Pouteria sp,C3,-31.04,23.09362366,-8.45,-63.23,unpub,NA
Protium carnosum,C3,-32.21,24.26362366,-8.45,-63.23,unpub,NA
Protium sagotianum,C3,-33.19,25.24362366,-8.45,-63.23,unpub,NA
Protium krukoffii,C3,-32.51,24.56362366,-8.45,-63.23,unpub,NA
Protium robustum,C3,-33.24,25.29362366,-8.45,-63.23,unpub,NA
Protium opacum,C3,-31.85666667,23.91029033,-8.45,-63.23,unpub,NA
Protium paniculatum,C3,-31.2375,23.29112366,-8.45,-63.23,unpub,NA
Protium robustum,C3,-32.8375,24.89112366,-8.45,-63.23,unpub,NA
Protium sp,C3,-31.60666667,23.66029033,-8.45,-63.23,unpub,NA
Pseudolmedia laevis,C3,-31.84,23.89362366,-8.45,-63.23,unpub,NA
Matisia ochrocalyx,C3,-33.575,25.62862366,-8.45,-63.23,unpub,NA
Rauvolfia paraensis,C3,-28.49,20.54362366,-8.45,-63.23,unpub,NA
Rheedia sp,C3,-33.61,25.66362366,-8.45,-63.23,unpub,NA
Sclerolobium chrysophyllum,C3,-32.47,24.52362366,-8.45,-63.23,unpub,NA
Sclerolobium rugosum,C3,-31.65,23.70362366,-8.45,-63.23,unpub,NA
Sclerolobium setiferum,C3,-30.97,23.02362366,-8.45,-63.23,unpub,NA
Sorocea guilleminiana,C3,-31.825,23.87862366,-8.45,-63.23,unpub,NA
Sterculia excelsa,C3,-30.22,22.27362366,-8.45,-63.23,unpub,NA
Swartzia cf.,C3,-29.45,21.50362366,-8.45,-63.23,unpub,NA
Tachigali cavipes,C3,-30.64,22.69362366,-8.45,-63.23,unpub,NA
Tachigali paniculata,C3,-31.24,23.29362366,-8.45,-63.23,unpub,NA
Tachigali sp,C3,-31.56833333,23.62195699,-8.45,-63.23,unpub,NA
Tetragastris sp,C3,-32.33,24.38362366,-8.45,-63.23,unpub,NA
Theobroma subincanum,C3,-33.31,25.36362366,-8.45,-63.23,unpub,NA
Toulicia reticulata,C3,-29.74,21.79362366,-8.45,-63.23,unpub,NA
Touroulia guianensis,C3,-31.24,23.29362366,-8.45,-63.23,unpub,NA
Tovomita sp,C3,-31.25,23.30362366,-8.45,-63.23,unpub,NA
Trymatococcus amazonicus,C3,-31.315,23.36862366,-8.45,-63.23,unpub,NA
Virola nervosa,C3,-33.24,25.29362366,-8.45,-63.23,unpub,NA
Virola pavonis,C3,-32.75666667,24.81029033,-8.45,-63.23,unpub,NA
Xylopia cayennensis,C3,-32.42,24.47362366,-8.45,-63.23,unpub,NA
Quercus faginea,C3,-25.972,18.06961613,40.88,-6.62,unpub,NA
Quercus acrodonta,C3,-28.03,20.12761613,40.88,-6.62,unpub,NA
Acacia floribunda,C3,-31.4,23.48238508,-33.58,151.3,unpub,NA
Allocasuarina sp,C3,-30.3,22.38238508,-33.58,151.3,unpub,NA
Astrotricha floccosa,C3,-28.2,20.28238508,-33.58,151.3,unpub,NA
Correa reflexa,C3,-31.3,23.38238508,-33.58,151.3,unpub,NA
Dodonaea triquetra,C3,-28.6,20.68238508,-33.58,151.3,unpub,NA
Eucalyptus beyeri,C3,-31.7,23.78238508,-33.58,151.3,unpub,NA
Eucalyptus carnea,C3,-29.4,21.48238508,-33.58,151.3,unpub,NA
Gompholobium latifolium,C3,-32.5,24.58238508,-33.58,151.3,unpub,NA
Lasiopetalum ferrugineum,C3,-30.4,22.48238508,-33.58,151.3,unpub,NA
Leptospermum liversidgei,C3,-29.7,21.78238508,-33.58,151.3,unpub,NA
